,F0,F1,F2,F3,F4
3741,0.135,2.2549,0.7642,0.0292,1.124
3742,0.7302,2.6511,0.9113,1.427,0.0883
3743,0.675,1.2959,1.1645,1.1823,2.5511
3744,1.4374,1.7516,1.1404,1.2808,3.1217
3745,1.775,2.4713,1.4347,2.8513,0.9281
3746,2.4368,0.7038,0.1408,1.7514,1.7357
3747,1.9586,0.6915,1.1618,2.5291,0.2676
3748,1.2587,1.7125,1.9975,2.7234,0.8191
3749,0.8307,0.654,0.2936,2.4894,2.1436
3750,0.9812,3.1637,0.1587,0.6885,0.1051
3751,3.2577,2.2539,3.1746,2.1832,1.8784
3752,1.3072,1.4098,1.1626,0.716,0.4479
3753,2.9462,1.9247,1.0085,2.9295,0.2751
3754,1.7556,2.0845,0.1128,2.7792,1.8366
3755,3.0718,0.7947,2.6845,1.8604,1.7116
3756,0.0721,3.1614,1.6021,2.4747,0.8267
3757,2.1741,2.3532,2.0459,2.8714,0.5416
3758,0.0933,2.0835,1.1912,1.9375,3.2617
3759,2.9713,0.3453,0.6915,1.8752,1.9855
3760,2.336,2.284,1.481,2.1762,0.981
3761,1.8009,1.8462,0.6005,0.3243,0.8133
3762,1.3779,2.6135,0.8239,2.1225,0.4773
3763,3.2325,1.0368,0.4764,1.0255,0.0465
3764,2.6239,0.6994,2.4962,1.8341,3.0485
3765,1.1759,1.0628,1.8501,0.888,2.8121
3766,0.6012,0.3055,2.04,2.3755,1.4671
3767,0.5209,2.7733,3.133,0.1644,0.5935
3768,0.1928,1.29,0.596,3.0948,0.8491
3769,0.9721,2.0164,0.7663,0.23,2.422
3770,0.0146,1.5508,1.9344,1.9269,0.9495
3771,0.7298,2.7619,1.8723,2.9035,0.4587
3772,2.9607,2.6632,1.6858,2.7183,3.2703
3773,0.6644,2.5316,2.0186,3.0166,1.7081
3774,2.614,2.7249,1.8441,2.4362,3.1488
3775,1.0982,0.0051,1.3122,0.3429,1.6507
3776,0.7164,0.8797,0.0605,1.5773,0.7183
3777,1.333,0.9425,2.6052,2.9321,0.0464
3778,1.1187,0.3129,3.1878,0.8114,0.7396
3779,0.5921,0.2034,2.7701,2.0854,0.2312
3780,2.6363,1.4215,1.4824,0.9576,2.43
3781,0.6839,1.1994,2.7453,2.4291,0.4083
3782,1.7671,1.4431,2.0779,2.0985,1.7135
3783,2.5025,1.4068,1.4342,2.1248,0.1774
3784,1.483,2.0779,2.4326,2.5453,0.4671
3785,3.2254,2.0019,2.436,0.1208,1.3099
3786,1.0074,2.0638,2.3628,0.0126,2.5889
3787,2.7083,3.0125,1.9668,0.8488,3.0784
3788,2.1104,2.4565,0.9015,2.2703,1.2928
3789,3.0003,2.7253,0.0576,1.5199,0.6387
3790,0.2817,1.5729,1.2275,0.4775,2.9903
3791,2.9238,2.0664,0.1106,1.2374,3.1555
3792,2.8658,0.7956,2.6734,0.9426,0.4158
3793,1.1352,3.2026,2.8559,0.6961,1.5289
3794,3.1976,1.4746,3.0557,2.9754,2.6145
3795,3.0573,3.0802,2.3877,2.1943,0.7152
3796,1.9768,1.017,0.1681,2.1922,1.6797
3797,2.4995,0.6404,0.1526,1.6655,0.6242
3798,1.6397,1.1678,2.5724,1.9684,0.2452
3799,2.1712,2.0446,1.972,2.1181,1.2661
3800,2.7099,0.5279,2.483,0.9868,2.5553
3801,1.3052,0.0501,0.8619,0.8667,1.3253
3802,3.2515,0.6981,2.802,1.8356,1.3687
3803,1.4897,0.3425,2.4841,2.8827,0.2995
3804,0.9158,1.3693,1.9458,2.0514,1.143
3805,1.5234,2.1526,0.9652,2.8156,2.8717
3806,1.9822,0.6428,2.3072,2.7295,1.6239
3807,2.9017,2.6885,1.2363,1.1211,2.8863
3808,0.8379,2.1139,1.6994,2.6521,1.945
3809,0.0261,1.5218,2.187,0.1245,1.3018
3810,3.1115,2.4052,0.8588,3.2252,1.7909
3811,2.957,2.3703,0.7396,2.8554,2.7235
3812,0.1997,0.0037,2.7349,2.0044,0.7487
3813,1.2683,1.5226,3.2267,3.0828,2.291
3814,1.1687,2.365,0.601,0.103,1.89
3815,2.0189,2.9451,2.5983,2.4921,2.55
3816,0.2789,0.0504,2.8038,1.2601,1.0491
3817,1.2493,0.1665,2.8685,0.8349,3.2706
3818,2.4997,2.8223,2.7104,1.6479,0.6062
3819,2.3564,1.023,0.1753,1.5484,0.5659
3820,1.6448,1.6088,0.6549,0.6272,3.0282
3821,3.0136,2.592,1.8638,1.6103,0.5312
3822,0.7291,0.4136,2.8262,2.0362,0.0375
3823,1.7319,2.2289,2.7974,1.5741,1.8374
3824,1.9438,1.7428,2.3188,0.177,1.1352
3825,1.4319,1.1857,0.3066,1.274,1.6521
3826,0.1459,1.1518,1.6363,2.0078,2.6614
3827,2.1433,1.529,3.0251,0.7591,2.2583
3828,2.2866,2.2782,3.2268,1.059,0.1002
3829,2.7974,1.9893,0.3345,1.4387,0.6559
3830,1.8156,3.1077,1.1262,0.4567,0.5193
3831,0.9537,0.0116,1.6771,0.7821,0.7738
3832,2.5766,0.8814,1.8679,0.5739,0.226
3833,0.5959,2.3632,1.0472,1.7719,1.0873
3834,1.5704,2.439,2.8775,2.815,2.4928
3835,0.4532,2.4164,2.1341,0.9603,0.5457
3836,2.1623,2.2078,2.3878,0.7619,1.1138
3837,2.4751,1.8282,2.0262,2.5431,1.818
3838,3.155,3.1055,1.859,0.3551,1.3695
3839,3.0839,1.9669,0.137,2.6402,2.3346
3840,2.5379,3.2462,2.8507,1.0171,0.8818
3841,0.2799,0.2094,2.3498,1.027,1.2831
3842,0.652,0.7791,1.9281,2.3304,1.939
3843,2.1608,1.6563,1.8481,0.8903,3.2069
3844,2.2624,2.0095,1.9341,0.9423,0.7094
3845,1.1181,2.7437,1.6546,1.4234,0.4892
3846,2.2772,3.2093,0.6112,2.9903,1.9851
3847,0.8532,3.1761,1.3613,2.8178,0.5672
3848,0.479,0.0825,1.1177,0.3354,1.5989
3849,1.4915,2.6586,3.2467,2.2495,1.5172
3850,0.5173,1.8449,2.1474,1.4322,1.5396
3851,0.448,2.8069,2.8588,0.42,1.5149
3852,2.4833,2.3016,2.3662,2.8641,3.1849
3853,2.7965,0.2061,2.8757,0.5252,1.5185
3854,0.0209,2.8487,3.088,2.2038,1.0783
3855,0.4899,0.8264,2.2175,2.8275,1.4809
3856,1.1251,0.46,1.307,0.4871,1.3151
3857,2.6589,2.445,2.495,2.9218,1.8676
3858,1.6627,2.8161,2.8823,3.2067,1.7637
3859,0.9704,1.4969,0.1551,0.144,0.9573
3860,2.8558,0.0223,2.117,0.8855,0.7868
3861,1.4233,0.4953,3.1317,1.2762,2.9775
3862,1.7624,0.9476,0.1272,0.3941,1.1824
3863,0.011,0.3545,1.0388,3.0622,1.3374
3864,0.1196,1.3714,1.6884,2.8736,0.6389
3865,0.8601,2.9078,3.0822,0.9423,1.1641
3866,3.1828,1.8008,0.6954,2.7082,0.9619
3867,0.1481,1.3998,0.6366,0.97,2.8039
3868,1.4968,1.1276,2.058,1.7106,1.154
3869,1.6443,0.6304,1.4323,0.4006,0.6655
3870,2.2604,2.0682,1.6964,1.5529,0.0496
3871,0.2817,1.9299,2.1294,2.3849,0.9876
3872,1.6372,0.43,1.9462,1.3764,3.0776
3873,2.8817,1.1972,0.3478,0.769,1.4943
3874,0.7227,0.7019,0.4245,2.9335,3.1489
3875,2.7792,0.7172,1.4043,0.4331,2.059
3876,2.3924,0.5206,0.1745,1.0415,2.3315
3877,0.4063,1.0674,2.861,2.6156,2.4462
3878,3.2687,2.8944,2.0766,1.0257,1.7106
3879,2.9671,0.0453,0.6096,0.9963,0.546
3880,3.2288,2.0143,1.1312,1.6082,3.1596
3881,0.2336,0.9724,2.873,3.1805,2.8785
3882,0.8139,1.5314,0.0276,1.3047,2.8483
3883,0.3303,1.5994,0.8203,2.1165,1.7975
3884,0.242,1.3027,2.6242,2.8303,0.5533
3885,1.2929,2.0124,0.143,0.5621,3.2613
3886,1.6581,1.6526,0.7522,1.4861,1.3193
3887,1.9306,2.7677,0.0286,0.025,0.6203
3888,0.3265,0.4737,2.1659,0.8426,0.77
3889,3.1458,2.1613,0.9411,1.5885,1.2218
3890,2.4424,2.7237,1.6419,2.3675,2.7052
3891,1.657,3.1822,3.0127,2.1344,1.2858
3892,1.3483,1.2571,2.0291,2.4847,1.3012
3893,2.6458,3.0127,1.0882,0.6086,2.7442
3894,0.4753,0.9787,0.3625,2.6956,2.7656
3895,0.847,1.838,0.4858,1.1183,0.2626
3896,0.5802,2.6569,3.2436,0.7115,2.3794
3897,2.4754,0.551,0.535,1.2899,2.65
3898,1.554,2.0025,2.9819,0.9969,1.6079
3899,1.4642,1.1775,2.7212,1.83,0.4884
3900,1.9084,2.2694,1.6414,2.8431,0.8731
3901,2.071,2.5465,0.3288,2.7817,3.1709
3902,0.3414,0.9549,1.3777,1.0941,0.2435
3903,1.3238,1.752,3.1367,2.7552,1.4757
3904,2.1487,1.2879,2.3333,0.2418,2.6123
3905,0.4266,0.4853,1.6276,2.6723,1.8011
3906,2.1138,2.5255,1.8456,1.6488,2.4701
3907,1.1964,0.5708,2.9091,0.812,1.2959
3908,2.3497,0.0872,0.1888,0.6574,0.7189
3909,0.9441,0.8905,0.2092,0.3554,0.8594
3910,0.6807,1.9772,0.0499,2.4974,2.4171
3911,0.8532,2.9671,1.5913,3.114,0.6111
3912,1.4819,0.7705,1.6857,2.0001,1.8592
3913,1.9493,1.3481,2.6882,0.8055,2.7146
3914,0.951,2.6436,0.6198,1.5663,0.3532
3915,0.4354,2.1045,2.8856,3.0986,2.2007
3916,2.0056,0.2955,2.9329,2.5675,2.1158
3917,2.362,2.987,2.184,2.3802,0.5053
3918,0.9494,1.0686,2.7498,2.0271,0.882
3919,0.5948,1.4929,2.8034,2.9394,2.7052
3920,1.1032,0.395,2.5084,1.8516,0.9525
3921,2.8607,0.4307,1.9106,1.4149,0.3995
3922,2.0946,2.0457,0.955,0.2005,0.0781
3923,1.4063,1.8681,2.811,0.3241,2.8022
3924,0.3433,1.522,3.2383,1.7541,0.8432
3925,2.5419,1.6503,1.4936,0.5047,0.0264
3926,1.8648,1.3002,0.981,0.0846,0.885
3927,0.0505,1.5885,2.0853,1.8561,3.0469
3928,1.0082,0.4821,2.9175,1.6588,2.3949
3929,0.9042,2.352,1.7191,0.8115,1.7242
3930,1.6186,1.3483,1.718,2.0777,1.0708
3931,0.3758,0.7189,1.6487,0.8205,1.7592
3932,1.4704,1.582,0.1843,0.4667,1.5191
3933,1.8801,0.0948,1.4998,1.3344,1.6222
3934,0.0798,1.5513,2.0997,1.9419,2.8918
3935,1.5702,2.2458,0.7206,1.236,1.5142
3936,3.1699,1.9734,2.4439,2.3175,1.7579
3937,0.2554,2.2655,0.1668,1.8665,0.4306
3938,1.9775,1.6867,0.2203,0.0059,1.8675
3939,1.9883,0.5962,1.6712,2.9933,1.2951
3940,2.256,0.3447,3.0713,3.0604,2.4445
3941,2.9041,1.6946,1.8079,3.0844,3.1722
3942,2.5196,2.6527,1.0527,0.9477,0.5397
3943,1.7501,0.0567,0.6391,0.5117,0.5258
3944,2.9375,2.7447,3.2614,0.0709,2.0178
3945,2.9201,1.8336,1.9948,0.4942,1.3006
3946,0.1286,1.0279,0.0006,0.8793,1.3438
3947,0.8336,0.8343,3.1346,1.4655,1.8735
3948,0.1132,2.6015,3.158,2.479,0.1093
3949,1.671,3.021,2.7715,1.7235,2.7416
3950,1.3957,0.4246,1.2666,1.0554,1.5265
3951,2.4922,1.9107,2.3691,0.0441,2.9932
3952,0.0953,0.4735,1.5855,2.4836,1.6772
3953,0.1331,2.2642,0.2002,1.6264,1.724
3954,1.8674,0.3149,2.2232,2.3313,3.2199
3955,2.3368,1.0298,2.2313,3.0522,0.1498
3956,0.7816,1.2714,1.1047,2.7833,0.2514
3957,2.1035,3.2626,0.1687,0.3947,3.0865
3958,1.6492,1.6498,2.7697,0.0298,2.6253
3959,2.4024,1.6477,2.9894,0.7122,0.4423
3960,0.0915,2.0597,2.0094,1.818,2.5478
3961,3.0778,0.6244,0.2025,2.4191,2.758
3962,0.1189,3.0574,0.3532,2.1556,0.9058
3963,1.0494,0.6322,2.1488,0.1366,0.0308
3964,3.1717,3.2062,1.6484,2.3573,2.7016
3965,0.8347,0.5393,2.8142,2.4523,3.053
3966,2.5187,0.7276,0.1441,2.1444,0.7436
3967,1.2961,2.5859,0.6346,0.2271,0.4566
3968,2.16,0.2785,2.3484,0.8387,1.1481
3969,1.5169,2.538,1.4116,1.673,0.5252
3970,2.381,1.8143,1.0461,1.1728,1.6674
3971,1.5389,1.8111,1.1913,3.0282,0.7959
3972,0.5944,2.5667,1.7247,0.0519,2.6121
3973,1.5441,1.323,1.0203,1.2219,2.0821
3974,2.0462,2.2011,0.1378,1.3878,0.7056
3975,1.4273,0.7286,2.2778,2.5527,1.6916
3976,0.5493,2.8617,1.423,2.5728,3.0401
3977,1.066,2.1154,1.7334,2.7008,0.5501
3978,2.462,0.7225,2.439,2.8213,1.6409
3979,3.2337,2.4927,0.5625,0.2316,1.603
3980,1.6499,0.0735,1.5266,1.3295,1.5161
3981,3.0792,0.3672,0.5936,2.5281,1.439
3982,1.5825,0.6869,3.2337,0.7152,0.0975
3983,2.1635,0.7379,2.0217,1.1121,1.6572
3984,2.1347,2.5972,0.287,0.0699,1.12
3985,1.4846,1.2044,2.0755,3.0872,2.6032
3986,1.3703,1.9794,1.9329,2.9168,0.169
3987,1.6515,2.5041,2.3169,0.6356,2.7173
3988,1.9656,2.5979,2.4569,1.47,2.0026
3989,0.6843,3.235,1.1264,1.3476,2.1646
3990,0.4621,0.1266,1.6008,1.8081,0.3257
3991,1.2145,2.4187,1.9883,1.3156,1.2232
3992,1.4333,3.1338,0.1799,2.2066,3.0619
3993,1.1817,2.4274,1.022,0.8328,1.9304
3994,1.9893,2.1568,0.6987,2.3505,1.0298
3995,2.736,3.1637,0.759,0.3352,0.1862
3996,1.8092,3.0908,1.8031,1.5453,2.3919
3997,0.3364,2.952,0.5023,1.0603,3.0282
3998,0.5093,0.2697,3.2611,1.3879,1.293
3999,2.4152,0.3083,0.4403,0.4903,2.5717
4000,1.4935,2.1873,0.4789,0.5092,3.0547
4001,1.7216,2.2179,2.6166,0.4984,0.3122
4002,0.4761,1.622,1.6286,0.1256,0.5578
4003,1.1475,0.3177,0.0553,1.8831,0.1757
4004,0.7633,3.1114,0.5199,1.4561,1.2411
4005,0.3136,2.534,2.6784,3.2094,1.7556
4006,0.7134,2.8175,0.5501,0.637,2.6269
4007,0.5696,2.9283,2.8402,0.5777,0.5949
4008,2.0164,0.9616,3.2042,1.5121,2.6925
4009,2.4991,0.2414,1.2066,2.9647,0.7383
4010,0.5975,0.8508,0.7349,2.7779,1.9805
4011,1.1525,0.3149,2.3565,0.773,0.5381
4012,2.2314,2.5868,1.1811,2.799,1.8498
4013,2.2537,1.4705,2.5301,0.5379,2.8119
4014,1.7338,1.1838,0.8367,1.512,1.6317
4015,2.3415,2.8834,0.1421,1.1705,0.5082
4016,0.5846,0.4622,1.1408,0.1335,2.3722
4017,1.968,2.2625,2.3333,1.746,2.0835
4018,1.8513,0.0182,1.4858,1.0289,0.2631
4019,1.469,3.2127,2.4727,1.4133,1.8711
4020,1.5594,2.6793,2.6552,1.9037,0.3814
4021,2.5529,1.8685,0.1874,2.7937,2.2462
4022,0.5755,3.0219,1.5383,3.0577,1.071
4023,1.2678,2.6663,2.7878,2.3798,2.6953
4024,0.4448,1.0867,2.0052,2.2038,2.523
4025,2.1471,0.0747,1.0225,2.2413,0.336
4026,0.6954,1.8659,2.9274,2.1441,2.9979
4027,3.0486,2.3678,2.2089,0.3345,2.1936
4028,0.3716,2.0999,1.3334,2.5299,0.1995
4029,0.1485,1.4898,2.2634,0.2751,2.0277
4030,1.6485,0.3245,1.1789,0.9972,0.5657
4031,1.9257,1.1408,2.6145,1.1487,0.6595
4032,1.9063,2.2148,0.1825,1.118,1.5579
4033,0.0182,0.582,2.6745,1.6642,2.9339
4034,1.607,1.4617,0.9118,0.0322,2.1419
4035,0.4747,0.4106,1.7637,2.1629,1.4507
4036,1.246,3.2526,2.1899,2.3513,3.2658
4037,1.0238,3.1708,0.1455,2.7429,1.4437
4038,1.6123,1.782,0.619,0.4295,1.1003
4039,1.5003,2.963,0.2976,0.6731,1.9141
4040,0.2924,1.7995,0.8928,0.364,0.3798
4041,1.8624,2.4515,1.3552,1.7402,0.502
4042,1.9271,2.1743,2.4339,1.0499,1.4602
4043,2.8524,2.2817,0.9583,2.8271,2.7426
4044,2.3891,1.9941,0.3488,2.3756,1.5393
4045,3.0537,1.3067,0.7156,2.9657,1.6059
4046,0.4352,2.8814,1.0069,2.313,2.9742
4047,0.8439,1.787,0.0262,0.1618,2.996
4048,0.277,2.51,1.7598,0.0058,0.3328
4049,1.5513,2.2575,0.6857,1.7436,0.8497
4050,2.92,2.1563,0.645,0.6548,1.3709
4051,2.2693,1.7155,0.465,2.2559,0.4465
4052,2.1421,0.3314,1.9745,3.2588,1.1416
4053,0.5095,1.1023,1.3645,2.525,0.1249
4054,2.623,1.8811,1.7308,3.0556,0.4772
4055,2.4279,2.7937,0.9014,0.9801,0.5257
4056,0.7293,1.4928,0.5925,2.8272,1.155
4057,1.4364,0.6254,1.9639,1.3646,0.7075
4058,1.1717,0.4886,2.2968,2.6562,0.1733
4059,1.2383,0.491,3.0361,0.6915,1.1058
4060,0.2094,2.7358,2.5624,1.6184,0.6492
4061,1.6725,1.7781,1.0509,1.5752,2.1699
4062,2.0642,2.6778,1.6478,0.6587,2.7794
4063,1.7414,2.6196,1.442,2.964,2.2657
4064,2.496,3.0684,3.168,0.8154,2.2065
4065,0.4707,1.8224,2.1165,0.3001,0.0639
4066,2.9256,0.047,2.755,2.4222,1.8309
4067,0.8199,1.4689,1.6255,1.5571,1.7216
4068,2.1639,2.6254,1.2754,2.7311,2.1519
4069,0.5708,2.715,1.5303,1.7104,2.0362
4070,2.9189,1.2896,0.3127,0.8615,2.3914
4071,1.6273,2.0551,0.8131,0.7334,2.1356
4072,3.0765,1.9386,1.5226,0.9654,0.4221
4073,1.9913,0.2404,1.4814,1.1202,0.1165
4074,2.374,0.5394,0.336,2.8534,0.8161
4075,1.8503,1.6284,0.2782,1.2165,0.8119
4076,1.0157,1.617,2.172,0.4624,2.6516
4077,1.1464,3.044,2.03,2.2787,0.7587
4078,1.1875,1.8311,2.4834,0.3471,2.6079
4079,0.4033,2.3577,0.0548,2.9434,1.1014
4080,1.1288,2.4366,1.395,1.9331,1.37
4081,1.841,2.924,1.7598,2.3056,1.2251
4082,2.5477,1.3729,0.8121,0.8665,2.9996
4083,2.8938,1.4877,2.2523,1.6721,2.9169
4084,1.3778,2.5625,2.3285,3.0713,1.8447
4085,2.0996,1.237,0.4786,3.2488,0.7864
4086,2.3231,2.9956,2.9657,2.7169,2.3524
4087,2.9218,1.5657,0.0348,2.3835,1.8504
4088,0.9747,1.7345,0.5176,0.1793,0.8203
4089,2.704,2.9468,0.691,1.1148,0.8626
4090,0.1605,1.2442,2.2565,0.0918,0.6648
4091,1.4716,1.418,1.4167,0.3245,0.1674
4092,1.0344,2.5857,2.8982,0.0331,0.0738
4093,1.3948,1.2507,1.2874,1.5236,0.658
4094,2.7996,0.923,0.9495,1.6973,0.6828
4095,2.1375,0.6422,2.6765,1.7825,0.1902
4096,0.7218,2.5401,2.9522,2.667,2.3571
4097,2.2279,1.939,3.1122,3.0043,1.3982
4098,3.2223,1.0067,2.8253,0.6333,3.2281
4099,1.8438,1.2335,3.1414,2.6705,3.0045
4100,2.0004,2.5034,0.5092,0.9507,2.8336
4101,0.7657,2.2867,0.196,0.3616,2.7842
4102,1.1708,1.8973,1.2376,0.3905,1.297
4103,3.2738,3.0655,2.3579,0.2913,2.6611
4104,0.0455,2.8573,0.6583,0.2377,2.224
4105,0.8057,3.1246,2.5262,1.5589,1.4953
4106,2.7767,3.2613,1.9869,1.9355,2.4225
4107,3.1317,3.0589,2.5882,2.2324,2.0867
4108,1.9192,3.1387,1.6011,2.3778,2.3389
4109,0.3911,1.6583,1.8846,2.413,1.5694
4110,2.5764,2.276,2.367,1.035,0.6546
4111,2.1143,1.3123,0.2471,2.9043,1.5506
4112,1.4183,2.13,0.9362,3.2466,0.3829
4113,2.805,1.0811,1.9908,1.0193,0.6176
4114,0.3438,2.1158,1.7504,2.3745,3.018
4115,0.5459,1.0894,2.324,3.086,2.2873
4116,1.8455,1.6347,0.7157,0.5157,1.6907
4117,0.1233,0.9352,1.5424,2.7569,1.0242
4118,0.3093,1.1877,1.1148,1.3184,2.3125
4119,2.6153,2.6624,2.2551,0.3886,2.3366
4120,1.5074,0.8326,1.4415,1.8311,1.7429
4121,1.4124,0.9907,2.2406,2.7654,0.2572
4122,2.5962,2.4365,1.3409,2.1244,1.1125
4123,2.9995,0.8416,0.4418,3.0672,0.985
4124,0.9204,0.8753,1.387,0.6348,2.9982
4125,0.717,2.2564,2.48,1.5989,2.8873
4126,3.2595,0.1227,0.2807,0.5225,1.7703
4127,1.7506,2.5751,0.6027,1.6425,1.9786
4128,2.2349,0.0601,1.2439,1.5464,1.0051
4129,2.8003,1.847,2.9161,1.6298,1.8872
4130,2.9259,3.0545,1.7051,2.7485,1.7446
4131,1.5689,2.3602,1.6202,3.1928,2.4
4132,0.877,2.5219,0.9857,0.2806,2.0535
4133,1.7813,1.3674,0.9746,0.5844,1.3006
4134,1.0977,2.5235,0.0847,2.3894,0.806
4135,0.571,0.6629,1.2648,0.518,3.2537
4136,2.1755,1.1188,2.0567,0.0179,0.2753
4137,1.1409,2.5987,0.5151,1.8725,1.6369
4138,2.335,2.9097,0.1865,0.2354,0.4618
4139,0.2134,3.0852,1.9684,0.697,2.4391
4140,0.7157,0.0505,1.7785,1.9714,2.6683
4141,3.0085,0.3177,0.6057,2.3893,0.422
4142,1.549,0.2673,2.6737,1.6055,2.151
4143,2.156,0.2826,2.2608,1.6252,2.8782
4144,1.0623,1.8399,2.9113,2.916,0.4628
4145,2.7729,1.74,2.7291,0.387,1.3504
4146,0.8334,0.6412,1.5846,0.9739,0.9334
4147,0.6207,0.7188,0.0851,1.7294,3.0313
4148,1.2094,1.2794,2.3264,2.9583,1.5181
4149,2.1261,0.4976,0.3767,0.4799,2.5471
4150,2.1304,2.7486,0.2424,3.0522,0.8887
4151,3.0123,1.5717,1.4375,0.2625,2.5668
4152,1.0155,2.7232,1.3865,0.6085,2.5085
4153,1.2159,0.1781,0.1808,2.6748,3.2625
4154,1.9444,0.7313,2.9996,1.6821,3.0715
4155,0.1582,2.6466,1.5642,1.2843,0.2497
4156,2.8561,1.7452,1.9906,1.3691,2.4782
4157,2.6791,2.2286,2.4975,1.641,2.7841
4158,1.2104,0.4241,2.4765,1.7359,2.0676
4159,0.8561,1.0389,0.9742,1.6675,0.431
4160,1.2178,3.251,1.3904,0.5193,2.0608
4161,1.3366,0.8232,0.4209,2.7749,1.3966
4162,0.8269,3.2655,1.6152,2.1056,0.9836
4163,2.9327,2.59,0.5627,2.4519,1.9243
4164,0.5538,0.6776,2.161,2.3527,1.4691
4165,2.152,1.0771,0.5062,2.6284,0.1132
4166,2.5139,0.448,1.7374,2.0389,2.2687
4167,2.3958,0.9849,2.0587,0.9463,2.0382
4168,2.42,1.4784,1.2827,0.5043,0.5344
4169,0.9168,1.6258,2.9425,2.5153,2.4547
4170,1.8875,0.2461,2.4804,1.3308,0.5853
4171,1.3579,3.1346,0.6907,2.9017,2.6561
4172,1.213,0.5891,0.9314,1.2848,0.7919
4173,3.0274,0.5516,0.1581,2.8668,1.8926
4174,3.2445,0.0483,0.5044,0.9258,0.6651
4175,1.6229,2.5392,2.8382,2.3253,1.9801
4176,1.616,0.1774,1.6564,1.5492,3.0623
4177,1.7128,1.7199,0.41,1.2727,0.8315
4178,0.349,1.397,0.0779,0.6519,1.1681
4179,0.3215,2.2129,3.1323,1.0265,1.4303
4180,2.0486,0.3125,0.8823,3.0199,0.5268
4181,0.9079,1.8634,0.9943,0.7634,2.1487
4182,1.8665,2.5008,2.7738,0.6414,0.2507
4183,0.7016,1.9736,2.926,2.3573,1.4849
4184,3.102,3.1502,0.0134,0.8056,0.0642
4185,0.8538,1.0145,2.8251,2.1166,2.7809
4186,3.1396,0.9861,2.4903,3.1615,3.1818
4187,2.0292,2.5259,1.3215,2.0861,2.8447
4188,1.6384,1.1444,0.4785,1.8201,3.0389
4189,2.1292,0.2395,0.8472,3.1283,2.4668
4190,2.6105,0.3358,2.1804,1.7471,2.5154
4191,1.3675,0.1234,1.3527,2.6188,3.0928
4192,0.0448,1.7127,1.8236,1.0128,1.2426
4193,1.9008,3.0597,2.7114,1.5692,1.4303
4194,0.6308,0.3533,3.1381,0.2341,2.9099
4195,0.6808,1.302,1.8314,1.4141,1.9549
4196,1.1522,3.1593,1.8526,0.607,1.0997
4197,2.0507,0.8974,0.3459,1.828,0.1118
4198,0.3186,1.143,2.8868,2.7118,2.1203
4199,2.8793,1.9771,1.0722,2.7475,2.0547
4200,1.9247,0.4992,2.093,0.257,0.7675
4201,2.9686,1.5307,2.5573,2.3034,0.9473
4202,0.6342,0.9473,1.6686,0.6072,0.2521
4203,0.0819,2.9957,2.6655,0.392,1.8867
4204,2.3041,1.5225,2.2023,0.7213,2.0536
4205,2.6686,2.2514,0.8682,2.8664,2.365
4206,1.3333,0.9468,1.1517,2.7783,1.2337
4207,3.2476,3.1604,0.3601,0.0319,0.6675
4208,2.9963,0.6689,2.9762,1.3926,1.4424
4209,1.231,2.7553,2.9373,2.9021,1.3842
4210,0.1387,0.6392,1.9087,0.4805,3.2293
4211,1.7665,2.4933,1.04,2.7628,1.9581
4212,2.0271,2.4652,1.5736,1.5133,2.832
4213,0.7378,2.0567,2.4928,3.0376,1.5379
4214,1.7894,0.1818,2.9428,1.5548,0.9295
4215,0.4641,2.633,0.5958,2.1096,2.9501
4216,3.1783,2.7728,1.8982,1.8018,2.826
4217,0.7035,2.3671,0.4647,0.7261,3.1836
4218,2.9241,3.1433,3.2625,2.7676,2.9986
4219,2.9486,1.0873,1.1666,1.1145,2.1845
4220,0.2559,3.2136,0.8124,3.2101,1.0128
4221,2.1072,0.2762,1.9514,2.6241,2.4154
4222,1.9497,0.0052,2.2273,1.881,2.4161
4223,0.2832,2.2797,0.9381,0.343,2.7642
4224,2.7287,3.0676,2.614,2.8157,2.461
4225,0.3649,1.2796,2.1269,1.3344,1.8539
4226,1.128,1.2235,1.9409,0.3021,1.2964
4227,1.0276,2.7907,2.3734,2.6845,1.231
4228,1.1556,1.4102,2.7933,3.2292,2.6028
4229,0.0116,1.9484,0.4105,1.7097,0.5476
4230,0.8798,1.8884,1.8625,2.8657,1.7112
4231,1.0679,3.2236,2.8303,2.1774,1.4279
4232,0.1966,2.9365,0.0524,2.7511,0.3796
4233,1.9395,1.9998,0.3002,1.691,2.305
4234,2.6901,2.4982,2.02,1.6422,1.8366
4235,1.371,0.8191,0.3344,2.7359,0.918
4236,1.2433,1.2571,0.5415,2.3224,0.3285
4237,2.5146,0.3931,1.424,3.0471,3.1386
4238,0.9547,0.6526,1.7167,2.7535,0.7017
4239,1.5711,2.1398,1.3994,1.2409,2.3901
4240,0.2047,1.9256,1.2066,3.0542,0.3326
4241,1.2955,1.6653,0.1929,2.8622,0.4164
4242,3.089,2.8159,0.2866,1.1701,1.709
4243,2.1591,0.1198,1.4051,0.5319,0.8962
4244,0.4474,3.2767,1.3989,0.8898,1.0801
4245,0.9691,3.0165,2.3315,1.8179,0.7849
4246,2.5329,0.4444,3.1748,1.7924,1.8181
4247,2.1652,0.6762,3.0678,3.1484,2.6296
4248,1.5707,0.6118,0.1482,1.3377,1.1875
