,PP01,PS01,RH01,TX01,WD01,WD02,hour,year,dayc
47502,0.2,1005.0,87,23.7,2.9,67.5,6,1990,154
47503,1.2,1005.8,88,23.6,3.3,67.5,7,1990,154
47504,2.0,1006.1,89,23.5,3.4,67.5,8,1990,154
47505,1.0,1006.2,89,23.8,2.7,45.0,9,1990,154
47506,2.5,1006.1,88,24.1,2.9,67.5,10,1990,154
47507,0.2,1006.0,88,24.3,2.1,67.5,11,1990,154
47508,0.8,1005.5,88,24.4,2.6,67.5,12,1990,154
47509,0.5,1005.1,86,25.1,2.0,67.5,13,1990,154
47510,0.0,1004.7,83,25.6,3.0,67.5,14,1990,154
47511,0.0,1004.5,85,25.2,3.1,67.5,15,1990,154
47512,0.0,1004.4,86,24.9,3.7,67.5,16,1990,154
47513,0.0,1004.2,85,24.8,3.3,45.0,17,1990,154
47514,0.0,1004.7,85,24.5,3.4,67.5,18,1990,154
47515,0.0,1005.2,85,24.4,4.0,67.5,19,1990,154
47516,0.0,1005.8,86,24.2,3.9,67.5,20,1990,154
47517,0.0,1005.9,86,24.2,2.9,67.5,21,1990,154
47518,0.0,1006.0,85,24.3,3.5,67.5,22,1990,154
47519,0.0,1006.0,86,24.0,4.4,67.5,23,1990,154
47520,0.0,1005.2,87,23.8,4.5,67.5,0,1990,155
47521,0.0,1004.2,87,23.7,3.4,67.5,1,1990,155
47522,0.0,1003.6,89,23.5,4.2,67.5,2,1990,155
47523,0.0,1003.3,87,23.5,3.4,45.0,3,1990,155
47524,0.2,1003.0,89,23.4,3.0,45.0,4,1990,155
47525,0.1,1002.8,88,23.4,3.4,45.0,5,1990,155
47526,0.1,1003.4,87,23.7,3.1,67.5,6,1990,155
47527,0.1,1004.2,88,23.7,2.5,90.0,7,1990,155
47528,1.5,1004.2,90,23.9,2.5,67.5,8,1990,155
47529,0.5,1004.4,89,24.3,3.6,67.5,9,1990,155
47530,0.0,1004.5,89,24.8,2.6,45.0,10,1990,155
47531,3.5,1004.5,90,24.3,2.0,112.5,11,1990,155
47532,8.0,1004.4,91,24.1,3.5,90.0,12,1990,155
47533,5.5,1004.5,90,23.7,3.9,67.5,13,1990,155
47534,15.0,1004.7,91,23.4,3.1,90.0,14,1990,155
47535,4.0,1004.8,92,23.1,2.2,225.0,15,1990,155
47536,0.5,1004.7,92,23.5,1.2,270.0,16,1990,155
47537,0.0,1004.1,89,23.7,2.6,180.0,17,1990,155
47538,0.0,1004.9,88,23.8,1.2,22.5,18,1990,155
47539,0.0,1005.5,89,23.3,2.5,67.5,19,1990,155
47540,0.0,1006.2,87,23.2,2.6,112.5,20,1990,155
47541,0.0,1006.7,86,23.3,2.6,112.5,21,1990,155
47542,0.0,1007.0,86,23.4,2.8,67.5,22,1990,155
47543,0.0,1006.6,86,23.4,2.7,90.0,23,1990,155
47544,0.0,1006.4,84,23.4,2.5,22.5,0,1990,156
47545,0.0,1006.2,85,23.3,1.8,45.0,1,1990,156
47546,0.0,1005.5,85,23.2,3.9,67.5,2,1990,156
47547,0.0,1005.9,86,23.0,1.8,360.0,3,1990,156
47548,0.0,1006.0,86,22.9,2.8,67.5,4,1990,156
47549,0.0,1006.6,84,22.7,2.2,67.5,5,1990,156
47550,0.5,1007.7,88,22.3,0.9,22.5,6,1990,156
47551,1.5,1008.1,82,21.6,0.0,0.0,7,1990,156
47552,0.2,1008.4,80,22.2,0.9,157.5,8,1990,156
47553,0.0,1008.5,77,23.8,1.3,67.5,9,1990,156
47554,0.0,1008.3,74,24.7,2.5,90.0,10,1990,156
47555,0.0,1008.0,65,27.1,1.6,180.0,11,1990,156
47556,0.0,1007.8,64,28.6,2.0,135.0,12,1990,156
47557,0.0,1007.2,63,28.8,2.9,67.5,13,1990,156
47558,0.0,1006.8,62,29.0,4.7,67.5,14,1990,156
47559,0.0,1006.7,62,28.0,6.3,67.5,15,1990,156
47560,0.0,1006.5,63,27.6,6.1,67.5,16,1990,156
47561,0.0,1006.5,62,26.7,5.4,67.5,17,1990,156
47562,0.0,1006.4,66,26.1,6.0,67.5,18,1990,156
47563,0.0,1007.2,67,25.4,5.5,67.5,19,1990,156
47564,0.0,1007.9,70,25.0,5.0,67.5,20,1990,156
47565,0.0,1008.5,72,24.8,4.7,67.5,21,1990,156
47566,0.0,1008.7,74,24.5,3.8,67.5,22,1990,156
47567,0.0,1008.3,73,24.6,3.6,90.0,23,1990,156
47568,0.0,1008.2,74,24.7,3.6,67.5,0,1990,157
47569,0.0,1007.5,75,24.5,3.1,90.0,1,1990,157
47570,0.0,1007.3,77,24.1,2.0,67.5,2,1990,157
47571,0.0,1006.7,79,24.3,2.9,90.0,3,1990,157
47572,0.0,1007.3,81,24.4,3.2,90.0,4,1990,157
47573,0.0,1008.2,81,24.6,2.8,90.0,5,1990,157
47574,0.0,1008.6,81,24.7,2.9,90.0,6,1990,157
47575,0.0,1009.5,80,25.0,2.9,112.5,7,1990,157
47576,0.0,1009.5,79,25.9,2.8,67.5,8,1990,157
47577,0.0,1009.1,75,27.4,4.3,67.5,9,1990,157
47578,0.0,1009.1,68,29.6,3.6,67.5,10,1990,157
47579,0.0,1009.0,67,29.7,6.9,67.5,11,1990,157
47580,0.0,1008.4,67,30.0,5.2,67.5,12,1990,157
47581,0.0,1008.0,69,29.4,7.8,67.5,13,1990,157
47582,0.0,1007.3,68,30.0,5.8,45.0,14,1990,157
47583,0.0,1006.9,66,30.3,4.8,45.0,15,1990,157
47584,0.0,1006.7,67,29.4,6.0,67.5,16,1990,157
47585,0.0,1007.0,69,28.7,5.8,67.5,17,1990,157
47586,0.0,1007.3,70,28.2,4.5,67.5,18,1990,157
47587,0.0,1007.8,71,27.7,4.8,45.0,19,1990,157
47588,0.0,1008.1,72,27.5,5.1,67.5,20,1990,157
47589,0.0,1008.2,72,27.2,4.7,67.5,21,1990,157
47590,0.0,1008.4,71,27.3,4.9,67.5,22,1990,157
47591,0.0,1007.9,69,27.4,5.1,67.5,23,1990,157
47592,0.0,1007.1,67,27.8,3.9,90.0,0,1990,158
47593,0.0,1007.3,67,27.8,3.1,112.5,1,1990,158
47594,0.0,1007.0,72,27.2,2.6,202.5,2,1990,158
47595,0.0,1006.9,73,27.0,2.2,157.5,3,1990,158
47596,0.0,1007.0,74,26.6,2.9,157.5,4,1990,158
47597,0.0,1007.0,77,26.0,2.2,112.5,5,1990,158
47598,0.0,1007.5,76,26.2,2.5,180.0,6,1990,158
47599,0.0,1007.5,74,27.3,0.2,0.0,7,1990,158
47600,0.0,1007.6,71,29.1,1.8,337.5,8,1990,158
47601,0.0,1007.5,65,30.6,1.5,270.0,9,1990,158
47602,0.0,1007.4,61,32.6,1.6,270.0,10,1990,158
47603,0.0,1006.5,60,31.4,1.4,270.0,11,1990,158
47604,0.0,1006.2,64,31.4,4.1,315.0,12,1990,158
47605,0.0,1005.9,67,30.8,3.9,337.5,13,1990,158
47606,0.0,1005.8,74,29.2,3.9,337.5,14,1990,158
47607,1.6,1005.6,85,27.4,3.9,315.0,15,1990,158
47608,20.4,1005.2,92,26.0,2.7,90.0,16,1990,158
47609,25.0,1005.2,95,25.2,4.5,67.5,17,1990,158
47610,0.0,1005.6,94,25.7,2.7,67.5,18,1990,158
47611,0.0,1006.0,92,26.0,2.1,90.0,19,1990,158
47612,0.0,1006.3,92,25.9,1.7,90.0,20,1990,158
47613,0.0,1006.1,93,25.8,1.9,90.0,21,1990,158
47614,0.0,1005.6,90,25.8,2.2,112.5,22,1990,158
47615,0.0,1005.8,89,26.1,1.1,202.5,23,1990,158
47616,0.0,1005.2,90,25.8,1.3,202.5,0,1990,159
47617,0.0,1004.7,86,25.8,2.5,180.0,1,1990,159
47618,0.0,1004.1,88,25.7,2.2,157.5,2,1990,159
47619,0.0,1002.8,87,25.5,1.2,180.0,3,1990,159
47620,0.0,1002.4,86,25.6,1.3,112.5,4,1990,159
47621,0.0,1002.9,86,25.6,3.0,180.0,5,1990,159
47622,0.0,1003.0,86,25.7,2.1,135.0,6,1990,159
47623,0.0,1003.1,85,26.3,1.2,180.0,7,1990,159
47624,0.0,1003.1,82,26.7,2.0,112.5,8,1990,159
47625,0.0,1003.1,81,26.9,1.7,112.5,9,1990,159
47626,0.0,1002.9,79,27.9,2.3,157.5,10,1990,159
47627,0.0,1002.0,67,31.1,2.2,202.5,11,1990,159
47628,0.0,1001.4,61,32.9,3.4,202.5,12,1990,159
47629,0.0,1000.4,54,34.2,5.6,247.5,13,1990,159
47630,0.0,999.8,56,32.8,6.9,247.5,14,1990,159
47631,0.0,999.4,56,32.9,5.0,247.5,15,1990,159
47632,0.0,999.1,53,33.0,3.6,225.0,16,1990,159
47633,0.0,999.4,55,32.5,4.1,225.0,17,1990,159
47634,0.0,999.7,55,31.9,4.4,225.0,18,1990,159
47635,0.0,1000.3,60,30.7,2.0,225.0,19,1990,159
47636,0.0,1000.5,61,30.1,2.1,270.0,20,1990,159
47637,0.0,1000.9,58,30.7,3.5,225.0,21,1990,159
47638,0.0,1001.5,60,30.4,4.4,270.0,22,1990,159
47639,0.0,1001.9,74,28.6,1.3,225.0,23,1990,159
47640,0.0,1001.8,76,28.4,2.5,112.5,0,1990,160
47641,0.0,1001.3,76,27.9,2.6,180.0,1,1990,160
47642,0.5,1001.5,81,27.4,3.0,337.5,2,1990,160
47643,2.5,1001.1,89,26.6,3.1,315.0,3,1990,160
47644,0.5,1001.1,89,26.6,1.7,337.5,4,1990,160
47645,6.5,1001.1,91,26.0,3.2,337.5,5,1990,160
47646,12.5,1002.0,95,24.7,5.5,315.0,6,1990,160
47647,38.1,1002.8,97,24.4,2.5,180.0,7,1990,160
47648,21.4,1003.5,98,23.6,5.5,67.5,8,1990,160
47649,9.0,1004.5,94,22.3,6.2,67.5,9,1990,160
47650,9.0,1005.4,85,22.5,4.8,67.5,10,1990,160
47651,3.0,1005.5,84,22.7,4.9,90.0,11,1990,160
47652,2.0,1005.3,84,22.1,5.8,67.5,12,1990,160
47653,1.0,1005.0,84,22.2,5.0,90.0,13,1990,160
47654,0.5,1004.7,82,22.4,4.3,90.0,14,1990,160
47655,0.5,1005.0,82,22.2,4.9,90.0,15,1990,160
47656,1.0,1004.2,81,22.6,4.0,90.0,16,1990,160
47657,0.0,1004.9,80,22.8,4.8,90.0,17,1990,160
47658,0.0,1005.5,81,22.6,5.7,67.5,18,1990,160
47659,0.0,1005.5,81,22.5,5.5,67.5,19,1990,160
47660,0.3,1006.2,83,22.3,4.9,67.5,20,1990,160
47661,0.2,1006.1,84,22.4,4.1,67.5,21,1990,160
47662,0.0,1006.3,83,22.5,5.9,67.5,22,1990,160
47663,0.0,1006.1,80,22.7,5.1,67.5,23,1990,160
47664,0.0,1005.7,81,22.9,4.3,67.5,0,1990,161
47665,0.2,1005.1,82,23.1,4.2,67.5,1,1990,161
47666,0.1,1004.7,83,23.1,2.9,67.5,2,1990,161
47667,0.7,1004.7,85,22.7,3.2,67.5,3,1990,161
47668,3.5,1005.2,87,22.6,2.7,67.5,4,1990,161
47669,5.0,1005.0,88,22.5,3.4,67.5,5,1990,161
47670,1.0,1006.1,89,22.7,1.0,270.0,6,1990,161
47671,0.0,1006.7,88,23.2,2.4,112.5,7,1990,161
47672,0.1,1007.2,87,23.6,3.0,90.0,8,1990,161
47673,0.5,1007.2,89,23.7,3.6,67.5,9,1990,161
47674,2.9,1007.3,90,23.5,2.8,22.5,10,1990,161
47675,4.5,1008.3,92,23.5,2.1,135.0,11,1990,161
47676,14.0,1008.1,93,23.4,2.0,157.5,12,1990,161
47677,4.5,1007.8,93,23.8,2.4,135.0,13,1990,161
47678,1.0,1007.1,91,24.2,1.9,67.5,14,1990,161
47679,10.0,1007.2,93,24.2,2.4,67.5,15,1990,161
47680,0.5,1006.8,91,25.0,1.9,112.5,16,1990,161
47681,0.0,1006.3,86,25.8,3.5,180.0,17,1990,161
47682,0.0,1006.4,90,25.3,1.0,270.0,18,1990,161
47683,0.0,1006.9,91,24.8,0.0,0.0,19,1990,161
47684,0.0,1007.5,92,24.7,1.1,135.0,20,1990,161
47685,0.0,1008.5,91,25.0,1.9,112.5,21,1990,161
47686,0.0,1008.8,90,24.9,1.4,90.0,22,1990,161
47687,0.0,1008.7,94,24.5,1.7,90.0,23,1990,161
47688,0.0,1008.6,96,24.7,2.4,90.0,0,1990,162
47689,0.0,1008.4,96,24.4,2.2,180.0,1,1990,162
47690,0.0,1008.0,95,24.1,3.2,157.5,2,1990,162
47691,0.0,1008.0,93,23.8,2.4,157.5,3,1990,162
47692,0.0,1008.2,90,23.9,2.7,180.0,4,1990,162
47693,0.0,1008.5,92,23.6,2.2,180.0,5,1990,162
47694,0.0,1009.1,94,23.9,0.3,135.0,6,1990,162
47695,0.0,1009.5,93,24.2,1.9,180.0,7,1990,162
47696,0.0,1009.5,89,25.6,0.6,157.5,8,1990,162
47697,0.0,1009.1,78,29.2,2.2,337.5,9,1990,162
47698,0.0,1009.0,77,29.6,3.2,270.0,10,1990,162
47699,0.0,1008.7,78,29.3,3.9,337.5,11,1990,162
47700,0.0,1008.6,80,29.1,4.2,337.5,12,1990,162
47701,0.0,1008.4,77,30.3,3.5,315.0,13,1990,162
47702,0.0,1007.9,76,29.6,2.4,360.0,14,1990,162
47703,0.0,1007.6,77,29.4,2.4,337.5,15,1990,162
47704,0.0,1007.5,80,28.4,3.1,67.5,16,1990,162
47705,0.0,1007.3,81,28.3,2.9,67.5,17,1990,162
47706,0.0,1007.2,83,27.7,2.9,45.0,18,1990,162
47707,0.0,1007.7,82,27.7,2.1,135.0,19,1990,162
47708,0.0,1008.3,87,26.9,0.9,45.0,20,1990,162
47709,0.0,1008.6,88,27.1,2.2,180.0,21,1990,162
47710,0.0,1008.6,88,26.9,2.3,157.5,22,1990,162
47711,0.0,1008.2,90,26.4,1.2,135.0,23,1990,162
47712,0.0,1007.7,88,26.4,2.4,180.0,0,1990,163
47713,0.0,1007.5,84,26.3,2.2,180.0,1,1990,163
47714,0.0,1006.9,86,25.9,2.6,180.0,2,1990,163
47715,0.0,1006.6,85,25.6,2.8,157.5,3,1990,163
47716,0.0,1006.9,85,25.4,2.8,180.0,4,1990,163
47717,0.0,1007.0,83,25.3,3.0,202.5,5,1990,163
47718,0.0,1007.1,83,25.4,2.8,180.0,6,1990,163
47719,0.0,1007.6,81,26.1,2.7,202.5,7,1990,163
47720,0.0,1007.3,80,28.0,1.1,157.5,8,1990,163
47721,0.0,1007.0,73,30.5,1.7,292.5,9,1990,163
47722,0.0,1006.6,66,31.3,3.6,270.0,10,1990,163
47723,0.0,1005.7,65,31.8,2.9,180.0,11,1990,163
47724,0.0,1005.4,64,32.5,2.6,270.0,12,1990,163
47725,0.0,1005.3,67,32.0,3.8,292.5,13,1990,163
47726,0.0,1004.6,69,32.0,3.1,292.5,14,1990,163
47727,0.0,1003.9,70,31.6,3.5,292.5,15,1990,163
47728,0.0,1003.8,72,30.4,2.5,112.5,16,1990,163
47729,0.0,1003.7,76,30.2,3.8,360.0,17,1990,163
47730,0.0,1003.8,75,30.0,2.5,292.5,18,1990,163
47731,0.0,1004.4,80,29.2,2.8,337.5,19,1990,163
47732,0.0,1005.3,81,28.9,2.8,360.0,20,1990,163
47733,0.0,1005.4,79,28.4,3.3,67.5,21,1990,163
47734,0.0,1006.2,78,28.2,3.4,67.5,22,1990,163
47735,0.0,1006.1,80,27.9,3.6,67.5,23,1990,163
47736,0.0,1005.4,82,27.5,3.1,67.5,0,1990,164
47737,0.0,1004.8,84,27.3,3.0,67.5,1,1990,164
47738,0.0,1004.4,83,27.4,2.4,135.0,2,1990,164
47739,0.0,1004.0,85,27.1,1.9,90.0,3,1990,164
47740,0.0,1004.1,87,26.8,1.5,180.0,4,1990,164
47741,0.0,1004.6,86,26.6,2.2,180.0,5,1990,164
47742,0.0,1005.2,86,26.6,2.6,180.0,6,1990,164
47743,0.0,1005.8,84,27.3,1.9,157.5,7,1990,164
47744,0.0,1005.6,78,28.8,2.1,180.0,8,1990,164
47745,0.0,1005.1,72,30.4,2.9,180.0,9,1990,164
47746,0.0,1004.4,66,31.1,2.6,270.0,10,1990,164
47747,0.0,1003.7,62,32.8,2.2,292.5,11,1990,164
47748,0.0,1003.0,58,34.3,2.6,292.5,12,1990,164
47749,0.0,1002.9,65,33.4,4.5,337.5,13,1990,164
47750,0.0,1002.8,64,34.5,4.8,360.0,14,1990,164
47751,0.0,1002.8,67,32.5,3.5,67.5,15,1990,164
47752,0.0,1002.7,72,33.7,2.3,90.0,16,1990,164
47753,0.0,1003.0,69,32.4,4.6,67.5,17,1990,164
47754,0.0,1003.1,72,31.6,3.7,45.0,18,1990,164
47755,0.0,1004.0,73,30.8,3.5,360.0,19,1990,164
47756,0.0,1004.7,73,30.5,3.4,315.0,20,1990,164
47757,0.0,1005.3,74,29.9,1.8,337.5,21,1990,164
47758,0.0,1005.6,75,29.6,2.2,360.0,22,1990,164
47759,0.0,1005.2,76,29.6,2.3,90.0,23,1990,164
47760,0.0,1005.1,81,29.2,3.0,157.5,0,1990,165
47761,0.0,1004.5,86,28.6,2.3,157.5,1,1990,165
47762,0.0,1003.9,85,28.3,2.2,157.5,2,1990,165
47763,0.0,1004.0,86,27.9,2.1,180.0,3,1990,165
47764,0.0,1004.5,87,27.6,2.4,180.0,4,1990,165
47765,0.0,1005.2,88,27.4,1.3,157.5,5,1990,165
47766,0.0,1005.6,86,27.7,2.8,180.0,6,1990,165
47767,0.0,1006.2,82,28.4,2.0,180.0,7,1990,165
47768,0.0,1006.1,80,29.8,1.5,90.0,8,1990,165
47769,0.0,1005.8,71,31.8,1.1,270.0,9,1990,165
47770,0.0,1005.4,63,33.8,2.4,90.0,10,1990,165
47771,0.0,1005.2,58,34.5,2.0,337.5,11,1990,165
47772,0.0,1004.9,63,34.0,4.8,337.5,12,1990,165
47773,0.0,1004.8,65,33.5,4.2,337.5,13,1990,165
47774,0.0,1004.5,69,32.7,4.1,337.5,14,1990,165
47775,0.0,1004.2,72,32.1,4.3,360.0,15,1990,165
47776,0.0,1004.2,73,31.7,3.9,22.5,16,1990,165
47777,0.0,1004.4,74,31.6,2.9,360.0,17,1990,165
47778,0.0,1004.3,79,30.4,3.8,360.0,18,1990,165
47779,0.0,1004.8,82,29.9,2.6,360.0,19,1990,165
47780,0.0,1005.6,78,29.7,2.8,45.0,20,1990,165
47781,0.0,1005.8,79,29.5,2.7,90.0,21,1990,165
47782,0.0,1006.5,80,29.3,2.7,90.0,22,1990,165
47783,0.0,1007.0,80,29.3,2.6,135.0,23,1990,165
47784,0.0,1006.6,81,28.9,2.1,67.5,0,1990,166
47785,0.0,1006.2,83,28.4,0.7,22.5,1,1990,166
47786,0.0,1005.5,84,28.4,1.9,157.5,2,1990,166
47787,0.0,1005.6,84,28.2,2.7,135.0,3,1990,166
47788,0.0,1005.9,85,27.9,1.1,157.5,4,1990,166
47789,0.0,1005.8,86,27.6,3.5,157.5,5,1990,166
47790,0.0,1005.8,85,27.7,3.1,157.5,6,1990,166
47791,0.0,1005.9,81,28.6,2.1,90.0,7,1990,166
47792,0.0,1005.9,75,30.2,2.6,180.0,8,1990,166
47793,0.0,1006.1,67,32.1,0.7,337.5,9,1990,166
47794,0.0,1006.0,60,34.4,2.3,270.0,10,1990,166
47795,0.0,1006.2,63,33.8,4.3,337.5,11,1990,166
47796,0.0,1006.1,62,35.1,4.5,337.5,12,1990,166
47797,0.0,1005.9,60,34.8,3.1,337.5,13,1990,166
47798,0.0,1005.5,58,34.7,4.5,22.5,14,1990,166
47799,0.0,1005.0,60,34.6,3.0,67.5,15,1990,166
47800,0.0,1004.6,59,35.0,2.3,360.0,16,1990,166
47801,0.0,1004.7,63,33.6,4.1,67.5,17,1990,166
47802,0.0,1004.9,66,32.7,3.5,45.0,18,1990,166
47803,0.0,1005.2,68,32.0,3.3,67.5,19,1990,166
47804,0.0,1005.0,70,31.3,3.1,67.5,20,1990,166
47805,0.0,1005.4,70,30.9,2.3,90.0,21,1990,166
47806,0.0,1005.8,71,30.7,2.4,90.0,22,1990,166
47807,0.0,1005.4,73,30.4,2.6,135.0,23,1990,166
47808,0.0,1004.9,77,29.5,0.0,0.0,0,1990,167
47809,0.0,1004.3,75,29.8,2.0,157.5,1,1990,167
47810,0.0,1003.7,79,29.0,2.3,45.0,2,1990,167
47811,0.0,1003.5,77,29.3,2.8,180.0,3,1990,167
47812,0.0,1004.0,83,28.0,3.3,202.5,4,1990,167
47813,0.0,1004.4,81,28.1,2.4,202.5,5,1990,167
47814,0.0,1005.2,81,27.8,3.3,202.5,6,1990,167
47815,0.0,1006.0,77,28.6,2.8,202.5,7,1990,167
47816,0.0,1006.0,75,29.9,3.0,225.0,8,1990,167
47817,0.0,1006.1,69,31.0,2.4,180.0,9,1990,167
47818,0.0,1006.4,67,31.9,1.7,247.5,10,1990,167
47819,0.0,1006.4,68,31.1,2.7,202.5,11,1990,167
47820,0.0,1005.8,64,32.4,1.7,360.0,12,1990,167
47821,0.0,1005.3,64,32.2,3.0,90.0,13,1990,167
47822,0.0,1005.0,68,32.5,2.9,360.0,14,1990,167
47823,0.0,1006.0,79,30.3,3.1,292.5,15,1990,167
47824,14.5,1007.1,83,26.4,5.8,180.0,16,1990,167
47825,17.0,1006.9,92,25.5,3.0,22.5,17,1990,167
47826,0.5,1006.7,91,25.5,4.3,67.5,18,1990,167
47827,0.0,1006.7,87,26.0,2.8,67.5,19,1990,167
47828,0.0,1006.6,89,26.3,3.1,22.5,20,1990,167
47829,0.0,1006.9,87,27.1,2.1,135.0,21,1990,167
47830,0.2,1007.2,87,26.5,3.3,202.5,22,1990,167
47831,0.0,1007.2,87,26.3,1.9,225.0,23,1990,167
47832,0.0,1008.0,85,26.2,3.6,202.5,0,1990,168
47833,0.0,1007.8,85,26.3,1.6,180.0,1,1990,168
47834,0.0,1007.1,87,25.9,1.3,225.0,2,1990,168
47835,0.0,1006.9,88,26.1,2.2,135.0,3,1990,168
47836,0.0,1006.9,88,26.1,1.0,157.5,4,1990,168
47837,0.0,1007.3,86,26.4,2.0,90.0,5,1990,168
47838,0.0,1007.7,86,26.5,2.7,90.0,6,1990,168
47839,0.0,1008.1,81,27.1,1.9,180.0,7,1990,168
47840,0.0,1008.2,77,28.5,3.5,67.5,8,1990,168
47841,0.0,1007.8,65,31.5,5.0,90.0,9,1990,168
47842,0.0,1007.0,59,32.2,5.7,90.0,10,1990,168
47843,0.0,1006.9,59,32.7,4.5,90.0,11,1990,168
47844,0.0,1006.6,59,32.9,5.0,90.0,12,1990,168
47845,0.0,1005.8,59,32.9,5.5,112.5,13,1990,168
47846,0.0,1005.1,57,34.0,5.3,90.0,14,1990,168
47847,0.0,1005.3,60,32.2,4.7,112.5,15,1990,168
47848,0.0,1005.5,64,30.9,4.9,112.5,16,1990,168
47849,0.0,1006.2,66,30.4,4.2,135.0,17,1990,168
47850,0.0,1006.6,71,29.3,3.9,112.5,18,1990,168
47851,0.0,1007.1,71,29.2,5.0,90.0,19,1990,168
47852,0.0,1007.5,70,29.3,4.0,90.0,20,1990,168
47853,0.0,1007.5,69,29.4,3.2,90.0,21,1990,168
47854,0.0,1007.6,68,29.3,4.9,90.0,22,1990,168
47855,0.0,1007.3,65,29.5,4.6,90.0,23,1990,168
47856,0.0,1006.8,65,29.4,4.6,90.0,0,1990,169
47857,0.0,1007.2,82,27.6,3.8,202.5,1,1990,169
47858,0.0,1006.9,83,27.6,2.8,202.5,2,1990,169
47859,0.0,1006.9,80,27.7,0.1,0.0,3,1990,169
47860,0.0,1007.2,80,27.7,2.0,202.5,4,1990,169
47861,0.0,1007.4,82,27.4,2.0,180.0,5,1990,169
47862,0.0,1008.0,76,27.6,2.0,180.0,6,1990,169
47863,0.0,1008.0,74,28.3,0.9,202.5,7,1990,169
47864,0.0,1007.6,70,29.5,1.3,202.5,8,1990,169
47865,0.0,1007.5,68,30.0,3.1,202.5,9,1990,169
47866,0.0,1007.8,66,31.0,2.7,247.5,10,1990,169
47867,0.0,1007.7,58,32.4,2.8,270.0,11,1990,169
47868,0.0,1007.5,49,34.9,2.8,292.5,12,1990,169
47869,0.0,1007.2,65,32.3,3.0,337.5,13,1990,169
47870,0.0,1007.2,69,32.0,3.5,337.5,14,1990,169
47871,0.0,1007.0,69,31.2,5.5,67.5,15,1990,169
47872,0.0,1007.2,77,28.2,4.9,180.0,16,1990,169
47873,0.0,1007.7,72,28.6,2.5,157.5,17,1990,169
47874,0.0,1008.2,84,28.4,1.0,225.0,18,1990,169
47875,0.0,1008.7,83,27.8,1.4,247.5,19,1990,169
47876,0.0,1009.1,84,27.8,1.3,202.5,20,1990,169
47877,0.0,1009.5,82,27.7,1.3,202.5,21,1990,169
47878,0.0,1009.7,84,27.5,1.2,180.0,22,1990,169
47879,0.0,1009.5,84,27.3,1.3,180.0,23,1990,169
47880,0.0,1009.3,83,27.3,1.2,157.5,0,1990,170
47881,0.0,1009.2,84,26.7,1.3,180.0,1,1990,170
47882,0.0,1008.8,88,26.4,1.6,202.5,2,1990,170
47883,0.0,1008.5,85,26.2,1.0,180.0,3,1990,170
47884,0.0,1008.1,87,25.8,1.0,157.5,4,1990,170
47885,0.0,1008.3,87,25.5,1.3,180.0,5,1990,170
47886,0.0,1008.7,85,25.9,1.6,157.5,6,1990,170
47887,0.0,1008.9,79,27.7,1.1,22.5,7,1990,170
47888,0.0,1008.7,69,29.9,1.2,90.0,8,1990,170
47889,0.0,1008.8,62,32.2,2.4,67.5,9,1990,170
47890,0.0,1008.6,59,33.9,2.2,360.0,10,1990,170
47891,0.0,1008.4,55,35.1,1.4,67.5,11,1990,170
47892,0.0,1007.8,51,35.0,2.3,22.5,12,1990,170
47893,0.0,1007.5,49,35.6,2.3,90.0,13,1990,170
47894,0.0,1007.2,50,34.9,2.6,90.0,14,1990,170
47895,0.0,1006.9,51,34.9,2.1,112.5,15,1990,170
47896,0.0,1006.7,50,34.6,2.2,112.5,16,1990,170
47897,0.0,1006.8,54,33.2,1.9,135.0,17,1990,170
47898,0.0,1007.3,59,31.9,2.2,112.5,18,1990,170
47899,0.0,1007.8,61,31.0,2.2,90.0,19,1990,170
47900,0.0,1008.3,62,30.5,1.8,90.0,20,1990,170
47901,0.0,1008.6,63,30.2,1.4,90.0,21,1990,170
47902,0.0,1009.2,65,29.8,1.3,112.5,22,1990,170
47903,0.0,1009.1,71,29.2,0.9,180.0,23,1990,170
47904,0.0,1008.8,75,28.5,1.2,157.5,0,1990,171
47905,0.0,1008.6,75,27.7,1.4,180.0,1,1990,171
47906,0.0,1008.2,74,27.6,1.5,180.0,2,1990,171
47907,0.0,1008.4,73,27.4,1.3,180.0,3,1990,171
47908,0.0,1008.4,80,26.8,1.3,157.5,4,1990,171
47909,0.0,1008.3,77,26.3,1.4,157.5,5,1990,171
47910,0.0,1008.4,78,26.3,1.6,157.5,6,1990,171
47911,0.0,1008.1,76,27.4,1.3,180.0,7,1990,171
47912,0.0,1007.9,68,30.6,1.0,90.0,8,1990,171
47913,0.0,1007.6,56,32.0,1.6,112.5,9,1990,171
47914,0.0,1007.3,51,34.3,1.9,67.5,10,1990,171
47915,0.0,1006.9,48,34.0,1.8,67.5,11,1990,171
47916,0.0,1006.4,55,33.3,1.9,315.0,12,1990,171
47917,0.0,1006.1,55,33.5,1.4,360.0,13,1990,171
47918,0.0,1005.6,57,33.7,2.5,292.5,14,1990,171
47919,0.0,1005.5,61,33.3,1.9,315.0,15,1990,171
47920,0.0,1005.4,55,33.0,1.6,112.5,16,1990,171
47921,0.0,1005.6,56,32.5,2.3,112.5,17,1990,171
47922,0.0,1005.5,60,31.6,1.6,135.0,18,1990,171
47923,0.0,1006.0,63,31.0,1.9,135.0,19,1990,171
47924,0.0,1006.6,64,30.6,1.2,157.5,20,1990,171
