,F0,F1,F2,F3,F4
89275,1,0,1,8,6
89276,3,7,1,0,7
89277,4,4,9,9,6
89278,8,1,6,1,6
89279,4,4,8,6,1
89280,5,0,8,4,4
89281,8,4,3,0,2
89282,6,7,7,7,3
89283,0,7,0,1,6
89284,1,9,6,0,4
89285,2,9,8,2,9
89286,7,8,8,6,2
89287,9,1,8,2,1
89288,6,0,7,0,7
89289,6,3,9,2,1
89290,7,1,0,3,5
89291,3,9,3,9,5
89292,0,4,6,1,0
89293,8,2,9,2,7
89294,2,0,3,7,5
89295,2,5,0,3,1
89296,5,1,8,5,9
89297,9,7,7,2,3
89298,6,0,1,8,7
89299,5,9,9,9,6
89300,6,8,8,1,7
89301,2,4,3,6,9
89302,4,8,3,9,2
89303,7,5,6,0,3
89304,8,8,5,4,6
89305,5,9,5,2,4
89306,1,3,0,6,3
89307,7,4,6,1,9
89308,8,9,2,9,7
89309,4,9,9,0,8
89310,5,3,6,9,1
89311,0,8,5,0,9
89312,9,0,4,0,1
89313,3,9,0,5,3
89314,0,1,6,1,4
89315,2,6,6,5,9
89316,3,6,8,7,8
89317,3,2,6,5,0
89318,4,5,9,4,4
89319,7,6,2,2,4
89320,5,5,1,9,3
89321,5,4,7,7,4
89322,4,8,7,9,3
89323,4,3,4,3,2
89324,8,7,1,9,3
89325,4,3,5,1,4
89326,0,2,4,7,3
89327,1,6,3,2,1
89328,6,5,8,8,1
89329,9,2,0,2,2
89330,0,6,4,1,1
89331,1,8,2,2,5
89332,6,2,1,1,4
89333,0,2,6,6,0
89334,8,4,0,7,4
89335,9,2,2,7,1
89336,8,0,9,1,0
89337,3,2,9,1,4
89338,1,0,1,2,5
89339,2,4,7,8,7
89340,7,1,6,5,1
89341,9,4,2,1,9
89342,8,2,2,5,6
89343,4,3,5,0,1
89344,3,5,9,9,3
89345,8,4,9,4,3
89346,5,3,6,4,7
89347,4,5,4,9,3
89348,3,9,1,5,7
89349,2,7,9,0,7
89350,7,3,3,0,8
89351,5,7,3,4,8
89352,9,6,0,6,6
89353,5,6,7,1,2
89354,7,8,6,8,3
89355,2,2,6,5,4
89356,4,4,1,1,3
89357,8,9,1,0,8
89358,6,7,9,8,3
89359,4,4,9,3,1
89360,8,5,1,4,3
89361,6,8,6,6,5
89362,8,5,8,1,7
89363,8,0,7,8,0
89364,7,7,8,6,0
89365,6,8,1,9,3
89366,1,2,8,0,9
89367,2,9,7,8,1
89368,8,9,1,5,7
89369,8,5,9,3,5
89370,0,3,0,9,9
89371,5,5,3,4,7
89372,0,8,4,1,7
89373,2,0,4,7,7
89374,4,9,4,9,9
89375,6,1,8,7,1
89376,7,5,1,4,1
89377,9,8,8,1,1
89378,9,8,0,9,2
89379,2,2,4,4,8
89380,8,1,4,3,9
89381,6,6,2,9,6
89382,3,6,1,2,0
89383,7,5,3,5,3
89384,8,5,7,2,8
89385,8,5,5,1,8
89386,2,2,5,0,6
89387,8,2,0,0,2
89388,4,8,7,1,8
89389,3,9,6,0,4
89390,6,4,0,6,4
89391,3,5,1,1,9
89392,1,0,2,4,9
89393,2,4,0,4,8
89394,9,3,5,1,3
89395,6,1,4,1,6
89396,9,1,2,4,0
89397,6,0,5,7,5
89398,6,0,8,2,5
89399,5,9,3,3,3
89400,0,5,5,5,7
89401,8,1,1,6,5
89402,4,8,9,0,0
89403,2,4,4,0,2
89404,3,7,5,0,8
89405,2,9,4,2,1
89406,1,1,1,3,3
89407,2,0,7,6,5
89408,4,8,7,3,7
89409,0,6,3,7,7
89410,7,6,0,6,0
89411,1,5,6,4,3
89412,6,5,5,9,0
89413,1,0,0,8,7
89414,0,2,5,1,9
89415,8,2,4,3,9
89416,2,7,1,9,3
89417,0,8,4,1,6
89418,8,6,0,5,5
89419,5,7,1,6,1
89420,8,8,5,8,0
89421,6,3,6,7,4
89422,7,4,2,9,9
89423,0,7,5,4,6
89424,1,4,3,2,7
89425,7,0,1,3,6
89426,8,7,2,1,1
89427,9,1,1,2,0
89428,3,8,4,1,0
89429,0,3,0,5,7
89430,0,7,4,0,2
89431,5,2,2,1,8
89432,5,1,2,0,5
89433,3,4,0,4,6
89434,6,3,0,3,4
89435,6,4,0,1,7
89436,0,2,4,5,2
89437,6,8,3,0,9
89438,0,0,0,6,0
89439,8,8,6,0,8
89440,7,7,0,6,3
89441,4,5,1,7,3
89442,9,3,6,4,0
89443,0,2,4,1,9
89444,4,2,5,2,7
89445,4,2,1,4,5
89446,9,3,5,3,6
89447,3,3,6,3,9
89448,3,4,1,5,8
89449,9,0,1,8,2
89450,4,3,5,9,7
89451,5,1,0,2,9
89452,4,0,7,7,8
89453,3,0,2,1,8
89454,7,7,5,4,5
89455,7,4,1,9,9
89456,2,7,1,1,5
89457,7,6,4,5,8
89458,7,6,5,8,6
89459,4,4,0,0,0
89460,0,8,5,1,7
89461,1,7,9,8,4
89462,3,4,3,6,8
89463,0,3,2,3,9
89464,8,2,7,0,7
89465,4,9,5,4,2
89466,8,5,9,0,0
89467,8,6,4,8,5
89468,9,9,4,6,8
89469,9,3,9,8,4
89470,2,5,7,4,7
89471,6,7,7,8,4
89472,6,5,8,5,5
89473,3,7,7,7,4
89474,6,2,4,3,3
89475,5,1,7,4,6
89476,9,5,4,3,2
89477,1,0,3,3,9
89478,3,5,5,4,0
89479,7,8,4,6,1
89480,5,8,9,7,3
89481,5,2,4,5,9
89482,3,7,5,4,7
89483,1,4,1,2,4
89484,0,8,4,1,8
89485,2,2,1,3,5
89486,7,4,3,0,5
89487,8,4,3,7,3
89488,2,9,1,4,7
89489,6,5,7,2,6
89490,3,3,2,0,7
89491,7,1,6,2,4
89492,6,3,4,1,3
89493,4,4,1,8,7
89494,4,4,8,2,0
89495,5,6,5,2,4
89496,1,9,7,2,4
89497,5,6,7,6,6
89498,7,8,5,5,1
89499,2,4,6,2,6
89500,3,0,8,0,2
89501,0,9,9,5,1
89502,1,8,2,0,0
89503,2,9,7,7,7
89504,8,6,5,1,7
89505,1,7,3,1,4
89506,9,0,8,3,1
89507,4,3,4,1,5
89508,5,6,0,9,8
89509,8,9,9,1,3
89510,1,0,9,2,6
89511,2,3,3,4,1
89512,9,4,2,4,7
89513,9,5,6,2,7
89514,8,5,2,5,6
89515,8,0,4,3,7
89516,7,4,4,2,8
89517,2,2,3,0,0
89518,3,4,1,3,8
89519,5,0,4,9,2
89520,8,7,6,7,5
89521,6,2,8,2,6
89522,2,9,7,9,2
89523,1,8,8,5,4
89524,1,0,6,2,2
89525,2,5,0,7,6
89526,5,6,7,7,0
89527,2,7,9,4,7
89528,9,3,9,9,4
89529,4,3,9,8,2
89530,1,4,6,3,6
89531,2,9,2,4,2
89532,2,9,7,8,3
89533,6,9,2,5,7
89534,0,9,4,4,6
89535,2,6,5,7,5
89536,7,4,6,4,5
89537,7,1,4,5,7
89538,9,2,2,1,1
89539,2,7,2,3,7
89540,0,7,0,2,0
89541,4,9,6,6,5
89542,4,6,0,2,9
89543,9,6,5,5,6
89544,1,7,8,5,4
89545,4,5,8,9,4
89546,3,0,9,5,6
89547,2,0,1,4,1
89548,7,7,8,6,6
89549,1,6,8,4,1
89550,7,9,5,1,9
89551,6,1,5,6,4
89552,4,4,1,1,9
89553,6,9,6,3,5
89554,7,8,8,8,1
89555,7,8,4,3,2
89556,9,6,1,3,4
89557,6,9,5,5,9
89558,1,0,5,7,3
89559,4,6,0,2,1
89560,0,7,2,9,6
89561,2,3,3,6,0
89562,8,6,5,7,0
89563,3,9,7,4,4
89564,3,9,8,6,5
89565,6,1,0,7,2
89566,7,7,1,4,8
89567,1,7,5,7,3
89568,7,9,7,1,6
89569,3,5,9,9,2
89570,3,0,2,3,4
89571,3,3,7,7,4
89572,3,3,1,2,1
89573,3,7,4,0,1
89574,5,5,9,9,6
89575,0,7,4,0,3
89576,5,3,1,1,1
89577,4,9,2,9,9
89578,7,6,9,3,4
89579,2,0,4,5,0
89580,9,7,5,7,2
89581,1,1,5,0,4
89582,6,2,8,8,6
89583,3,7,4,5,5
89584,4,6,3,2,6
89585,3,6,8,1,5
89586,6,0,4,3,1
89587,8,8,0,2,4
89588,8,3,4,2,3
89589,1,5,3,4,2
89590,4,2,2,3,5
89591,4,7,6,7,7
89592,6,0,7,0,4
89593,1,7,9,5,5
89594,0,7,9,7,9
89595,0,1,4,3,3
89596,5,3,0,6,4
89597,5,0,8,1,8
89598,7,2,2,5,3
89599,8,0,9,5,8
89600,4,2,5,7,6
89601,2,0,6,8,3
89602,9,3,6,3,9
89603,7,4,9,0,5
89604,9,8,2,8,6
89605,0,7,4,8,4
89606,5,3,2,9,2
89607,3,6,1,9,2
89608,7,0,8,0,8
89609,5,2,1,7,1
89610,5,2,8,9,7
89611,8,0,2,6,1
89612,6,8,2,7,8
89613,0,4,6,8,5
89614,1,9,2,7,4
89615,5,3,7,1,7
89616,0,1,1,5,6
89617,5,4,3,7,8
89618,0,4,1,5,0
89619,0,4,1,1,3
89620,9,3,2,5,9
89621,6,6,4,2,2
89622,3,1,5,3,8
89623,8,0,5,6,0
89624,3,9,0,9,6
89625,1,9,2,1,6
89626,9,9,4,1,8
89627,8,9,7,2,9
89628,4,9,9,5,3
89629,9,8,4,7,5
89630,2,4,3,5,6
89631,6,7,7,1,5
89632,0,9,9,1,0
89633,4,7,3,7,4
89634,2,6,9,8,9
89635,2,4,9,3,5
89636,8,4,0,3,1
89637,1,2,4,5,6
89638,0,6,6,6,0
89639,2,1,0,3,6
89640,9,2,8,0,2
89641,8,3,8,3,6
89642,0,3,0,3,8
89643,1,8,5,4,5
89644,5,2,4,4,0
89645,9,6,1,0,6
89646,4,1,8,8,2
89647,7,3,0,5,4
89648,6,1,3,3,6
89649,4,7,9,1,0
89650,6,7,8,6,9
89651,3,4,9,2,4
89652,0,3,4,9,0
89653,2,0,1,7,6
89654,5,0,4,1,9
89655,7,5,6,0,9
89656,3,1,0,3,3
89657,7,5,3,9,3
89658,6,7,0,1,5
89659,0,8,2,8,9
89660,8,7,2,4,4
89661,6,2,7,3,7
89662,3,3,1,4,2
89663,3,0,7,2,2
89664,5,6,0,9,3
89665,3,1,3,4,2
89666,4,5,1,4,8
89667,9,1,9,7,4
89668,5,2,9,6,1
89669,0,7,7,9,7
89670,5,3,1,2,8
89671,8,8,7,9,0
89672,5,9,9,8,9
89673,5,7,3,2,2
89674,0,3,2,2,6
89675,0,2,3,3,8
89676,5,3,4,9,5
89677,5,8,8,4,6
89678,1,1,8,9,9
89679,4,3,0,3,8
89680,5,7,4,6,3
89681,9,4,6,8,0
89682,9,9,8,0,9
89683,7,2,0,6,2
89684,9,3,9,7,7
89685,4,3,7,6,8
89686,0,5,9,0,3
89687,7,5,0,1,2
89688,0,8,6,1,1
89689,1,2,6,1,8
89690,0,6,0,4,1
89691,2,3,3,2,0
89692,7,0,0,5,0
89693,0,6,8,3,0
89694,1,8,2,9,6
89695,5,1,6,7,5
89696,3,2,1,9,9
89697,6,5,2,0,7
89698,4,7,7,9,9
89699,3,7,9,3,7
89700,4,6,8,1,5
89701,8,7,6,1,4
89702,8,5,7,4,1
89703,3,5,0,0,6
89704,9,0,3,7,4
89705,4,1,4,6,7
89706,1,3,1,6,6
89707,7,6,2,0,7
89708,2,0,3,1,1
89709,6,3,2,2,2
89710,7,9,2,7,0
89711,8,5,3,6,9
89712,2,7,2,5,9
89713,2,2,6,7,1
89714,2,9,9,8,1
89715,8,2,6,4,1
89716,4,5,8,1,4
89717,6,4,0,5,0
89718,9,5,8,2,2
89719,3,0,1,4,9
89720,7,0,5,9,3
89721,8,0,6,8,0
89722,8,8,7,1,8
89723,0,8,0,9,0
89724,3,2,4,7,1
89725,2,5,1,7,8
89726,1,8,8,2,8
89727,1,2,5,4,3
89728,1,2,5,3,8
89729,5,1,2,1,4
89730,6,8,0,4,2
89731,6,8,6,5,4
89732,7,3,6,9,1
89733,5,1,7,5,3
89734,1,2,8,2,4
89735,7,7,4,5,7
89736,8,4,3,4,3
89737,0,0,0,7,5
89738,3,6,3,1,1
89739,9,4,1,0,5
89740,5,6,3,5,4
89741,2,6,3,0,4
89742,8,4,4,5,4
89743,7,3,3,6,1
89744,3,9,6,9,4
89745,7,0,7,4,9
89746,9,6,3,6,8
89747,0,6,8,3,0
89748,9,4,2,2,8
89749,4,1,7,2,0
89750,4,3,7,2,0
89751,2,5,1,1,5
89752,0,8,4,9,0
89753,8,0,2,1,7
89754,4,0,7,1,7
89755,9,0,0,0,8
89756,1,1,9,9,8
89757,3,2,9,5,4
89758,0,5,3,5,3
89759,8,9,8,3,5
89760,9,0,9,5,4
89761,1,9,9,5,9
89762,3,5,1,9,2
89763,8,5,8,0,2
89764,2,9,6,1,4
89765,6,8,7,5,3
89766,3,7,6,8,8
89767,9,6,8,9,9
89768,4,7,5,3,9
89769,7,3,0,3,1
89770,6,2,7,6,9
89771,5,3,2,8,8
89772,3,8,9,5,6
89773,1,1,2,7,4
89774,7,1,8,5,0
89775,4,5,5,9,7
89776,9,6,2,2,7
89777,1,5,7,5,8
89778,5,2,4,4,7
89779,0,0,3,0,9
89780,8,5,9,3,8
89781,2,1,8,7,5
89782,0,9,6,2,4
89783,6,3,3,4,5
89784,0,6,4,9,0
89785,9,1,4,2,1
89786,3,4,3,9,5
89787,0,3,4,1,9
89788,9,8,6,6,1
89789,9,4,6,8,1
89790,2,4,2,1,4
89791,3,4,3,9,5
89792,4,4,7,9,7
89793,4,7,8,8,0
89794,4,7,7,3,3
89795,1,4,0,3,0
89796,5,0,7,1,0
89797,7,9,7,3,1
89798,7,5,4,6,6
89799,6,6,6,7,7
89800,7,1,4,4,4
89801,7,1,5,8,2
89802,7,6,3,5,7
89803,7,3,7,9,2
89804,6,8,0,8,1
89805,2,9,2,5,1
89806,9,0,9,7,1
89807,6,8,5,8,0
89808,4,4,7,3,1
89809,6,2,2,8,0
89810,5,4,2,1,3
89811,9,3,7,1,3
89812,9,3,0,6,4
89813,9,3,5,6,9
89814,5,0,5,8,4
89815,2,0,5,4,5
89816,8,2,8,5,8
89817,2,8,3,1,6
89818,4,9,5,2,7
89819,4,6,0,1,7
89820,5,9,4,6,6
89821,8,2,1,4,3
89822,8,8,1,3,4
89823,7,1,8,2,6
89824,5,9,0,8,6
89825,6,8,9,8,8
89826,3,0,0,4,2
89827,0,8,4,5,4
89828,2,5,6,9,1
89829,0,6,8,5,2
89830,7,4,6,4,3
89831,6,3,2,6,2
89832,1,3,9,5,4
89833,9,8,0,6,2
89834,4,8,9,5,6
89835,3,7,0,2,6
89836,3,6,7,2,5
89837,0,5,8,3,7
89838,1,2,1,8,9
89839,1,6,0,4,5
89840,2,0,8,7,0
89841,0,2,8,5,8
89842,0,3,2,2,4
89843,8,7,2,7,9
89844,0,0,7,4,4
89845,6,3,6,1,6
89846,2,0,3,9,7
89847,7,8,3,0,8
89848,8,3,0,9,9
89849,7,6,6,3,9
89850,0,6,7,1,0
89851,1,3,6,7,6
89852,1,8,1,1,2
89853,2,4,5,8,6
89854,6,1,7,7,4
89855,6,1,6,1,5
89856,6,5,8,7,9
89857,6,6,1,4,9
89858,1,4,7,0,4
89859,3,6,8,7,9
89860,9,6,6,2,1
89861,6,4,0,5,4
89862,7,1,7,5,2
89863,8,3,6,4,4
89864,8,9,7,6,5
89865,0,1,9,2,3
89866,6,7,5,4,1
89867,4,5,5,8,6
89868,2,1,7,3,6
89869,6,4,6,4,8
89870,2,2,9,4,9
89871,2,0,1,3,4
89872,9,3,1,2,3
89873,0,9,9,5,7
89874,7,1,8,7,1
89875,7,0,2,6,9
89876,7,0,5,2,7
89877,9,1,4,6,5
89878,2,4,0,9,4
89879,5,5,2,7,9
89880,8,5,3,3,6
89881,0,4,3,8,3
89882,8,5,5,5,4
89883,7,3,1,8,9
89884,3,4,4,6,4
89885,2,1,6,9,5
89886,3,0,2,3,3
89887,8,6,2,1,0
89888,5,0,2,3,4
89889,2,3,7,4,0
89890,8,6,3,2,5
89891,4,0,3,6,9
89892,8,0,6,1,5
89893,1,0,1,9,9
89894,8,6,0,0,3
89895,1,1,7,0,6
89896,2,9,1,3,9
89897,8,3,8,4,3
89898,7,6,5,2,3
89899,3,0,3,2,4
89900,7,9,7,9,6
89901,7,5,6,0,1
89902,3,2,9,5,5
89903,6,7,7,6,1
89904,7,8,3,5,0
89905,8,2,4,4,9
89906,1,1,5,0,7
89907,8,0,4,5,0
89908,0,3,8,0,6
89909,4,8,3,7,3
89910,6,5,4,0,2
89911,5,9,4,2,4
89912,4,9,3,3,8
89913,2,5,7,9,0
89914,4,9,1,3,0
89915,2,7,9,9,3
89916,5,2,7,0,8
89917,8,8,5,7,4
89918,7,3,3,4,4
89919,6,4,5,1,2
89920,4,6,6,8,8
89921,6,7,8,7,1
89922,5,6,8,2,2
89923,2,4,1,1,7
89924,6,3,5,1,3
89925,5,7,2,6,1
89926,8,4,7,6,1
89927,3,2,9,7,5
89928,7,2,2,8,5
89929,2,3,2,7,9
89930,1,1,7,8,9
89931,1,8,7,6,4
89932,6,2,0,5,7
89933,6,3,6,7,6
89934,3,2,4,7,1
89935,9,5,6,3,3
89936,6,1,0,6,1
89937,9,9,8,0,2
89938,9,0,9,1,5
89939,4,5,5,6,8
89940,0,3,5,5,5
89941,0,8,1,7,0
89942,9,3,7,4,0
89943,4,7,1,5,0
89944,4,9,2,1,7
89945,9,5,7,8,6
89946,9,8,1,3,8
89947,0,4,6,1,3
89948,1,5,9,0,7
89949,6,8,5,4,7
89950,5,5,8,2,9
89951,5,5,2,2,0
89952,5,4,4,1,9
89953,5,7,6,0,4
89954,6,2,7,9,7
89955,1,8,7,4,2
89956,1,7,5,4,2
89957,8,8,6,2,9
89958,4,8,0,3,8
89959,5,2,8,8,3
89960,1,4,3,3,0
89961,3,6,0,8,6
89962,3,7,5,6,0
89963,3,0,8,5,9
89964,1,1,9,3,4
89965,0,5,4,3,4
89966,8,3,4,3,6
89967,4,0,6,2,5
89968,2,0,9,0,2
89969,3,2,2,6,2
89970,2,2,9,0,4
89971,6,5,1,4,0
89972,3,2,3,2,9
89973,1,6,7,2,6
89974,8,7,1,6,7
89975,6,5,8,8,2
89976,7,9,7,0,6
89977,5,1,1,2,9
89978,3,5,4,7,6
89979,3,1,3,9,1
89980,7,0,6,4,7
89981,1,5,6,8,1
89982,4,1,3,5,7
89983,9,9,4,3,4
89984,5,7,2,4,9
89985,3,7,5,5,6
89986,8,4,2,1,5
89987,0,6,1,4,4
89988,9,5,3,8,7
89989,3,2,7,4,0
89990,1,2,9,1,6
89991,7,0,3,6,2
89992,2,3,4,2,4
89993,0,5,4,5,0
89994,0,4,5,5,9
89995,9,0,2,2,1
89996,9,8,5,7,9
89997,4,7,0,2,5
89998,3,2,1,2,3
89999,0,7,5,0,0
90000,4,9,6,0,1
90001,0,0,6,2,6
90002,9,9,7,6,9
90003,5,2,4,8,7
90004,3,0,2,1,2
90005,1,9,2,4,4
90006,4,6,6,5,0
90007,4,5,3,4,8
90008,7,8,9,7,1
90009,5,8,7,1,0
90010,2,1,4,6,7
90011,6,4,0,0,8
90012,1,2,4,7,0
90013,4,3,9,7,4
90014,4,3,7,5,8
90015,7,8,0,9,5
90016,2,7,1,8,4
90017,4,4,5,0,7
90018,6,1,9,0,4
90019,4,9,5,3,4
90020,6,3,6,3,2
90021,7,0,2,7,3
90022,2,3,2,7,8
90023,0,0,9,8,6
90024,9,8,6,8,2
90025,1,7,3,0,7
90026,0,3,8,1,7
90027,7,7,7,6,5
90028,0,8,4,8,5
90029,3,6,3,1,5
90030,3,4,8,8,4
90031,1,7,9,2,2
90032,4,8,0,0,2
90033,7,4,7,2,4
90034,6,4,3,2,9
90035,6,3,4,8,5
90036,2,3,5,0,8
90037,0,1,6,5,4
90038,1,0,6,1,9
90039,8,3,7,7,3
90040,6,0,4,9,4
90041,6,9,0,3,6
90042,3,9,8,2,8
90043,2,0,3,3,5
90044,8,8,9,5,6
90045,7,8,9,6,2
90046,0,4,7,3,8
90047,7,2,3,8,2
90048,6,2,7,4,3
90049,9,6,0,7,5
90050,7,3,8,1,9
90051,5,5,2,8,5
90052,4,1,7,7,7
90053,2,6,2,1,6
90054,2,4,7,9,9
90055,3,2,0,3,0
90056,8,0,1,8,6
90057,7,0,2,9,7
90058,1,3,8,8,4
90059,8,5,8,6,2
90060,5,5,9,5,3
90061,1,5,4,8,5
90062,5,6,1,5,8
90063,2,6,8,1,1
90064,1,1,2,1,5
90065,0,2,5,6,8
90066,4,8,0,2,7
90067,9,0,1,1,5
90068,0,9,4,4,5
90069,7,4,4,7,2
90070,0,8,7,0,1
90071,7,1,6,4,3
90072,8,5,0,2,6
90073,8,1,9,4,1
90074,1,1,9,7,9
90075,8,5,9,6,0
90076,6,1,8,9,7
90077,8,8,4,1,8
90078,6,4,7,7,8
90079,4,6,4,9,9
90080,7,0,1,2,4
90081,5,8,2,0,5
90082,4,3,2,6,1
90083,6,9,0,7,3
90084,7,1,7,4,8
90085,8,7,5,4,4
90086,6,7,2,3,7
90087,6,6,0,8,6
90088,3,1,1,3,6
90089,4,3,9,6,5
90090,8,4,5,3,3
90091,1,1,3,3,8
90092,7,5,9,4,3
90093,4,1,0,2,1
90094,2,2,9,9,9
90095,4,7,2,8,3
90096,8,2,3,3,8
90097,7,6,4,7,3
90098,0,6,2,0,4
90099,8,8,8,9,2
90100,0,0,4,8,9
90101,9,0,9,6,4
90102,6,3,0,7,3
90103,8,3,4,0,1
90104,9,6,0,1,2
90105,7,1,7,1,9
90106,5,1,1,0,6
90107,2,1,9,0,0
90108,6,4,5,4,1
90109,3,0,1,6,0
90110,5,4,4,3,7
90111,5,2,7,7,2
90112,7,2,8,9,5
90113,2,7,9,0,7
90114,9,6,1,9,9
90115,0,5,9,3,7
90116,1,6,7,0,1
90117,3,5,2,5,5
90118,5,3,6,6,4
90119,2,4,4,2,8
90120,0,3,3,9,0
90121,6,6,1,0,9
90122,5,9,1,2,5
90123,2,5,2,4,6
90124,4,5,9,8,3
90125,1,3,3,9,1
90126,1,4,0,1,6
90127,3,0,3,3,0
90128,8,8,6,7,0
90129,5,3,8,7,0
90130,1,8,8,8,6
90131,8,0,0,9,8
90132,7,8,3,7,8
90133,8,7,1,6,3
90134,6,1,3,2,6
90135,9,9,0,6,0
90136,1,6,8,6,1
90137,7,8,6,6,0
90138,2,3,6,5,8
90139,7,1,7,0,9
90140,3,3,0,6,8
90141,4,6,6,7,9
90142,1,5,0,4,3
90143,4,6,2,5,0
90144,8,1,0,3,7
90145,2,8,9,8,7
90146,1,9,4,8,6
90147,2,4,0,9,2
90148,5,5,2,1,0
90149,2,4,4,5,5
90150,9,2,1,4,7
90151,1,8,4,5,4
90152,1,2,6,0,4
90153,6,3,9,2,7
90154,1,5,4,5,7
90155,6,3,4,1,1
90156,8,7,6,6,6
90157,6,2,2,8,0
90158,7,1,1,3,3
90159,2,5,1,2,2
90160,2,4,7,8,9
90161,5,7,2,8,9
90162,6,2,6,7,4
90163,2,2,9,3,4
90164,7,1,8,0,4
90165,8,4,5,4,8
90166,9,7,9,9,5
90167,3,7,0,1,8
90168,0,5,3,5,8
90169,6,3,0,6,2
90170,4,7,6,8,1
90171,9,0,5,7,0
90172,3,0,7,0,6
90173,1,3,2,6,1
90174,9,3,7,5,4
90175,2,8,8,2,8
90176,2,9,5,9,6
90177,7,0,0,4,8
90178,6,8,2,4,3
90179,2,6,3,3,6
90180,9,8,2,5,9
90181,6,9,1,8,9
90182,5,5,3,5,0
90183,8,1,6,2,3
90184,4,8,0,3,8
90185,8,7,3,8,0
90186,7,8,2,2,2
90187,8,3,5,1,7
90188,3,3,3,6,2
90189,1,7,9,9,8
90190,6,0,6,3,7
90191,5,0,1,6,7
90192,2,8,1,4,9
90193,1,3,8,7,2
90194,4,0,3,4,7
90195,4,0,7,0,6
90196,1,8,8,9,0
90197,1,2,4,4,9
90198,2,9,7,9,7
90199,4,7,6,1,6
90200,6,3,7,4,9
90201,6,9,1,2,0
90202,9,1,3,0,4
90203,3,5,9,0,6
90204,2,7,9,8,3
90205,8,5,4,3,0
90206,0,5,7,4,3
90207,0,0,9,1,5
90208,1,0,8,8,8
90209,7,4,5,7,8
90210,4,1,1,4,9
90211,0,4,0,2,6
90212,7,1,2,5,3
90213,1,3,2,7,1
90214,0,5,4,0,4
90215,2,3,0,4,5
90216,3,2,3,3,7
90217,4,3,9,9,3
90218,0,7,3,8,5
90219,4,9,4,8,1
90220,9,8,1,0,4
90221,9,3,7,3,5
90222,9,9,1,6,5
90223,5,7,0,3,9
90224,1,0,9,8,6
90225,9,1,2,4,1
90226,0,4,9,6,4
90227,7,0,5,7,7
90228,9,0,5,4,0
90229,8,3,2,5,2
90230,0,2,5,6,1
90231,9,0,5,3,0
90232,3,2,2,2,6
90233,3,8,6,8,7
90234,8,8,4,6,3
90235,8,9,5,4,7
90236,3,9,5,7,4
90237,9,4,0,4,9
90238,9,8,6,9,0
90239,3,4,1,5,5
90240,3,4,0,6,1
90241,9,1,1,7,4
90242,6,4,9,4,0
90243,5,2,6,4,0
90244,1,3,1,0,2
90245,5,9,3,6,7
90246,7,2,0,4,4
90247,8,5,5,6,8
90248,7,9,4,6,3
90249,5,9,2,7,6
90250,7,3,6,0,9
90251,1,7,5,1,6
90252,9,8,0,1,2
90253,0,1,5,4,2
90254,6,3,8,7,2
90255,1,0,9,8,8
90256,2,7,6,7,6
90257,7,1,9,5,0
90258,3,2,2,2,8
90259,7,2,5,5,8
90260,7,3,1,0,5
90261,1,0,3,1,1
90262,3,3,7,6,9
90263,9,0,0,9,1
90264,7,0,0,9,8
90265,4,9,3,2,9
90266,9,3,9,2,6
90267,4,0,8,8,7
90268,0,1,0,6,1
90269,0,9,3,3,6
90270,9,5,4,3,0
90271,9,8,1,3,8
90272,1,8,9,6,9
90273,2,7,9,6,8
90274,9,1,0,2,3
90275,6,1,5,0,7
90276,5,2,0,7,6
90277,2,2,3,9,1
90278,3,9,9,3,3
90279,4,0,8,7,0
90280,8,9,1,7,9
90281,9,3,5,2,5
90282,1,0,3,2,8
90283,4,1,2,0,2
90284,2,5,9,4,7
90285,3,3,5,1,7
90286,7,5,3,8,1
90287,5,7,0,2,3
90288,1,7,6,9,1
90289,1,5,6,8,3
90290,3,8,4,7,4
90291,1,1,3,3,9
90292,9,5,9,6,4
90293,0,9,0,9,5
90294,6,8,4,6,8
90295,2,5,6,5,8
90296,5,4,9,1,1
90297,0,5,0,8,0
90298,1,1,5,0,0
90299,2,8,7,6,1
90300,2,9,9,7,4
90301,3,3,7,2,9
90302,0,6,7,2,9
90303,6,0,5,8,6
90304,5,0,9,1,3
90305,6,3,7,6,2
90306,6,4,2,1,9
90307,6,3,2,4,4
90308,1,2,2,2,9
90309,9,8,5,4,2
90310,3,4,5,9,4
90311,8,0,5,7,0
90312,2,0,7,5,4
90313,4,8,1,4,9
90314,5,1,2,4,5
90315,9,6,8,6,0
90316,8,4,1,6,5
90317,2,8,2,0,9
90318,3,9,7,7,4
90319,6,6,9,4,9
90320,1,6,5,9,5
90321,0,3,5,9,8
90322,3,4,7,0,9
90323,0,7,6,6,1
90324,9,3,9,8,9
90325,8,6,2,0,0
90326,3,0,9,9,4
90327,3,9,6,6,2
90328,5,9,4,1,1
90329,0,7,9,2,1
90330,3,4,8,6,0
90331,6,0,4,7,3
90332,7,5,6,7,1
90333,8,6,9,0,3
90334,7,7,3,4,7
90335,5,9,2,4,9
90336,0,2,3,5,0
90337,3,8,1,9,3
90338,4,7,7,7,9
90339,3,3,9,7,3
90340,9,2,0,5,5
90341,8,3,9,5,9
90342,0,6,7,6,8
90343,0,7,8,9,1
90344,3,5,3,5,2
90345,5,2,5,4,2
90346,3,8,5,4,4
90347,3,8,1,2,9
90348,6,4,3,6,6
90349,1,5,4,8,0
